date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:36	63620/63620	---M--	200	added ('OK')	image/jpeg	etag:%22f884-66e7ce73-79da347beb12cd03;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h4_course_thumb02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h4_course_thumb02.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:36	44799/44799	---M--	200	added ('OK')	image/jpeg	etag:%22aeff-66e7ce73-46afb9a591b5e1a5;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h4_course_thumb03.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h4_course_thumb03.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:37	77172/77172	---M--	200	added ('OK')	image/jpeg	etag:%2212d74-66e7ce73-78de43433c0c308;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h4_course_thumb04.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h4_course_thumb04.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:37	115282/115282	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c252-66e7ce72-4043e6d7b3880442;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h4_course_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h4_course_shape.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:37	160435/160435	---M--	200	added ('OK')	image/jpeg	etag:%22272b3-66e7ce53-36a94c27bbd8215f;;;%22	https://html.themegenix.com/skillgro/assets/img/bg/h4_video_bg.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/bg/h4_video_bg.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:37	17036/17036	---M--	200	added ('OK')	image/jpeg	etag:%22428c-66e7ce5b-7e52d8af2e559335;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h4_instructor01.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h4_instructor01.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:38	22821/22821	---M--	200	added ('OK')	image/jpeg	etag:%225925-66e7ce5b-8a78b1eb31b7bb85;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h4_instructor02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h4_instructor02.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:38	29542/29542	---M--	200	added ('OK')	image/jpeg	etag:%227366-66e7ce5b-941ff615e9163c8e;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h4_instructor03.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h4_instructor03.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:38	36001/36001	---M--	200	added ('OK')	image/jpeg	etag:%228ca1-66e7ce5c-bf726b5cd5ffca84;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h4_instructor04.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h4_instructor04.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:39	146940/146940	---M--	200	added ('OK')	image/jpeg	etag:%2223dfc-66e7ce4f-2b7044362b956bb5;;;%22	https://html.themegenix.com/skillgro/assets/img/events/h4_event_thumb01.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/events/h4_event_thumb01.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:39	125570/125570	---M--	200	added ('OK')	image/jpeg	etag:%221ea82-66e7ce4f-e723e42877c91666;;;%22	https://html.themegenix.com/skillgro/assets/img/events/h4_event_thumb02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/events/h4_event_thumb02.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:39	129459/129459	---M--	200	added ('OK')	image/jpeg	etag:%221f9b3-66e7ce50-8d0673652b8166b2;;;%22	https://html.themegenix.com/skillgro/assets/img/events/h4_event_thumb03.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/events/h4_event_thumb03.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:40	98106/98106	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217f3a-66e7ce4e-21b2698b9998c9b1;gz%22	https://html.themegenix.com/skillgro/assets/img/events/h4_event_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/events/h4_event_shape.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:40	242372/242372	---M--	200	added ('OK')	image/jpeg	etag:%223b2c4-66e7ce53-7f9c18fcde69c633;;;%22	https://html.themegenix.com/skillgro/assets/img/bg/h4_testimonial_bg.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/bg/h4_testimonial_bg.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:40	185529/185529	---M--	200	added ('OK')	image/jpeg	etag:%222d4b9-66e7ce84-eeabe6b8f0dfb5ef;;;%22	https://html.themegenix.com/skillgro/assets/img/others/testimonial_img.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/testimonial_img.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:41	251822/251822	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d7ae-66e7ce85-104204e8270d3444;gz%22	https://html.themegenix.com/skillgro/assets/img/others/testimonial_img_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/testimonial_img_shape.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:41	1502/1502	---M-Z	200	added ('OK')	image/svg+xml	etag:%225de-66e7ce6d-63dbf7a77b8df356;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/testi_icon.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/testi_icon.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:42	251927/251927	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d817-66e7ce7d-56dcf83bc2d9dc6;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h4_testimonial_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h4_testimonial_shape.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:42	68251/68251	---M--	200	added ('OK')	image/jpeg	etag:%2210a9b-66e7ce58-41acc6b973c2b021;;;%22	https://html.themegenix.com/skillgro/assets/img/blog/h4_blog_post01.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/blog/h4_blog_post01.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:42	74684/74684	---M--	200	added ('OK')	image/jpeg	etag:%22123bc-66e7ce58-ecb6a34cdf4ba48;;;%22	https://html.themegenix.com/skillgro/assets/img/blog/h4_blog_post02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/blog/h4_blog_post02.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:43	66875/66875	---M--	200	added ('OK')	image/jpeg	etag:%221053b-66e7ce58-bf867bc71aad14e7;;;%22	https://html.themegenix.com/skillgro/assets/img/blog/h4_blog_post03.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/blog/h4_blog_post03.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:43	126388/126388	---M-Z	200	added ('OK')	image/svg+xml	etag:%221edb4-66e7ce58-d23feb9cd6fabf85;gz%22	https://html.themegenix.com/skillgro/assets/img/blog/h4_blog_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/blog/h4_blog_shape.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:43	99054/99054	---M--	200	added ('OK')	image/jpeg	etag:%22182ee-66e7ce52-678a61760068327b;;;%22	https://html.themegenix.com/skillgro/assets/img/bg/h4_cta_bg.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/bg/h4_cta_bg.jpg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:44	19645/19645	---M--	200	added ('OK')	image/png	etag:%224cbd-66e7ce7c-ee87a8309e8b4de;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h4_cta_img.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h4_cta_img.png	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:44	39555/39555	---M-Z	200	added ('OK')	image/svg+xml	etag:%229a83-66e7ce7d-b319e78ea86bf9e1;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h4_cta_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h4_cta_shape.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:44	906/906	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238a-66e7ce7d-41e9eee5140d5dec;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h4_cta_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h4_cta_shape02.svg	(from https://html.themegenix.com/skillgro/index-4.html)
14:04:45	11550/11550	---M--	200	added ('OK')	image/jpeg	etag:%222d1e-66e7ce64-a01b4d72a3791074;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_bg.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_bg.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:45	5327/5327	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214cf-66e7ce64-33871404eda31d30;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_bg_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_bg_shape.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:46	5430/5430	---M-Z	200	added ('OK')	image/svg+xml	etag:%221536-66e7ce65-a77f0f81b7236286;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape04.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape04.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:46	182924/182924	---M--	200	added ('OK')	image/png	etag:%222ca8c-66e7ce65-a5f56f9e6d29ecc4;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_img.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_img.png	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:47	16943/16943	---M-Z	200	added ('OK')	image/svg+xml	etag:%22422f-66e7ce65-da2aa8341d39f050;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape05.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape05.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:47	3137/3137	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c41-66e7ce65-dbefbe3d72c9e8e4;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape06.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape06.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:49	2530/2530	---M-Z	200	added ('OK')	image/svg+xml	etag:%229e2-66e7ce65-6089b793ba9c3af1;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:49	8083/8083	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f93-66e7ce65-e839227117ff5c3f;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:50	910/910	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238e-66e7ce65-542866cee8d8f19d;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape03.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/h5_hero_shape03.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:50	2632/2632	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a48-66e7ce7f-8e7fd0a77c2fd43f;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_features_item_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_features_item_shape.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:51	1280/1280	---M-Z	200	added ('OK')	image/svg+xml	etag:%22500-66e7ce7f-60aaed783edd08b6;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_features_item_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_features_item_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:52	3774/3774	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ebe-66e7ce6c-20a736ac208d6b24;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/h5_features_icon.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/h5_features_icon.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:53	2006/2006	---M-Z	200	added ('OK')	image/svg+xml	etag:%227d6-66e7ce7f-79a3982ba4d676f2;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_features_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_features_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:53	2867/2867	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b33-66e7ce7f-61a366b3d0f905de;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_features_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_features_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:54	37899/37899	---M--	200	added ('OK')	image/jpeg	etag:%22940b-66e7ce7d-94c41e453cd92d5c;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_img01.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_img01.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:55	50298/50298	---M--	200	added ('OK')	image/jpeg	etag:%22c47a-66e7ce7d-46f2c7246b62d6e6;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_img02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_img02.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:56	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%22ed-66e7ce7d-bb2011562d62d8b1;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_img_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_img_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:57	239/239	---M--	200	added ('OK')	image/svg+xml	etag:%22ef-66e7ce7d-74158538803c8513;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_img_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_img_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:59	2210/2210	---M--	200	added ('OK')	image/png	etag:%228a2-66e7ce7e-d7b9ab23fcbe19bd;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_shape02.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_shape02.png	(from https://html.themegenix.com/skillgro/index-5.html)
14:04:59	684976/684976	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a73b0-66e7ce7e-430cdbf0a16252f9;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_img_shape03.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_img_shape03.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:00	4405/4405	---M--	200	added ('OK')	image/png	etag:%221135-66e7ce7e-59fca81eee6d3094;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_about_shape01.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_about_shape01.png	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:01	12000/12000	---M--	200	added ('OK')	image/jpeg	etag:%222ee0-66e7ce53-8f37f5d6f4d0c7b1;;;%22	https://html.themegenix.com/skillgro/assets/img/bg/h5_courses_bg.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/bg/h5_courses_bg.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:02	911/911	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238f-66e7ce73-653037152735e39c;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_courses_bg_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_courses_bg_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:03	911/911	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238f-66e7ce73-69c4709bfb8d99b1;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_courses_bg_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_courses_bg_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:04	76028/76028	---M--	200	added ('OK')	image/jpeg	etag:%22128fc-66e7ce74-28eab8a9bcf41a48;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb01.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb01.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:05	99369/99369	---M--	200	added ('OK')	image/jpeg	etag:%2218429-66e7ce74-3e036c83378b852b;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb02.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:07	81746/81746	---M--	200	added ('OK')	image/jpeg	etag:%2213f52-66e7ce74-de0b15dc0b187387;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb03.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb03.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:09	78764/78764	---M--	200	added ('OK')	image/jpeg	etag:%22133ac-66e7ce74-76fa1f816a83f81c;;;%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb04.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_course_thumb04.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:11	10512/10512	---M-Z	200	added ('OK')	image/svg+xml	etag:%222910-66e7ce73-4bdcd5aa90b887b8;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:12	5689/5689	---M-Z	200	added ('OK')	image/svg+xml	etag:%221639-66e7ce73-8cf9f5484ad3b19d;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:14	1247/1247	---M-Z	200	added ('OK')	image/svg+xml	etag:%224df-66e7ce74-3bf0f02dc2b2b5c5;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape03.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape03.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:16	15381/15381	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c15-66e7ce74-b5cb88f36a5c1270;gz%22	https://html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape04.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/courses/h5_courses_shape04.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:17	42517/42517	---M--	200	added ('OK')	image/jpeg	etag:%22a615-66e7ce7f-1dd2fa7acf5ce5bf;;;%22	https://html.themegenix.com/skillgro/assets/img/others/h5_faq_img.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_faq_img.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:23	669/669	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229d-66e7ce7f-966940efd582b619;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_faq_img_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_faq_img_shape.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:23	2870/2870	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b36-66e7ce7f-aac919b81747b0b3;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_faq_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_faq_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:28	2422/2422	---M-Z	200	added ('OK')	image/svg+xml	etag:%22976-66e7ce7f-d0505f84e5dab9ba;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_faq_shape03.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_faq_shape03.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:36	2285/2285	---M-Z	200	added ('OK')	image/svg+xml	etag:%228ed-66e7ce7f-4f81bc87f19bd72b;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_faq_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_faq_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:38	49481/49481	---M--	200	added ('OK')	image/jpeg	etag:%22c149-66e7ce5c-942e64367b0d5d7b;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h5_instructor01.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h5_instructor01.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:40	37947/37947	---M--	200	added ('OK')	image/jpeg	etag:%22943b-66e7ce5c-5b10c51fe69d373f;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h5_instructor02.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h5_instructor02.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:40	44244/44244	---M--	200	added ('OK')	image/jpeg	etag:%22acd4-66e7ce5c-b02e563e1bafaf66;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h5_instructor03.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h5_instructor03.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:41	54079/54079	---M--	200	added ('OK')	image/jpeg	etag:%22d33f-66e7ce5c-b84a912fe22bc9c4;;;%22	https://html.themegenix.com/skillgro/assets/img/instructor/h5_instructor04.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h5_instructor04.jpg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:41	2006/2006	---M-Z	200	added ('OK')	image/svg+xml	etag:%227d6-66e7ce5c-7556b6a27ae63958;gz%22	https://html.themegenix.com/skillgro/assets/img/instructor/h5_instructor_img_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h5_instructor_img_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:42	10929/10929	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ab1-66e7ce5c-9be08570955f5fc0;gz%22	https://html.themegenix.com/skillgro/assets/img/instructor/h5_instructor_img_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/instructor/h5_instructor_img_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:43	903/903	---M-Z	200	added ('OK')	image/svg+xml	etag:%22387-66e7ce80-20a0c7393573594f;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_testimonial_bg_shape01.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_testimonial_bg_shape01.svg	(from https://html.themegenix.com/skillgro/index-5.html)
14:05:43	903/903	---M-Z	200	added ('OK')	image/svg+xml	etag:%22387-66e7ce80-4d01322dfbffc498;gz%22	https://html.themegenix.com/skillgro/assets/img/others/h5_testimonial_bg_shape02.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/h5_testimonial_bg_shape02.svg	(from https://html.themegenix.com/skillgro/index-5.html)
